"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Slovak Republic","SVK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60274444168.0804","61420458727.5849","65231923748.4291","69043748316.1071","73709135891.1092","78181469165.4748","81317964404.0299","81151204465.1955","82133277039.0773","84857199147.3533","88695112621.4998","93501250039.0243","98418329415.8094","104714431657.502","113599984707.424","125907902135.599","133025125830.599","125720294753.846","132109234183.748","135863610852.345","137933304756.862","139902897999.779","143431156174.276","",
"Slovenia","SVN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36304616716.9801","37581188645.4602","39503241362.1862","40801165154.1043","42953163483.5431","44738057347.9814","46057541548.9609","47824452363.877","49183672527.0924","51324040427.5359","53378535657.0676","56397634604.5016","60312549298.0705","62302956853.3461","57445014892.9073","58156043174.7729","58533687214.7386","56942564318.3453","56340252474.1351","58057689850.4014","",
"Sweden","SWE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264478432544.065","261447576193.725","258418463560.083","253080529442.239","263425454192.006","274026501975.129","278185844033.554","286254576756.404","298353961428.103","311869851622.076","326637784578.394","331744473278.268","338623451080.441","346702127000.035","361681495749.173","371874872465.816","389308839335.163","402564606359.159","400322129769.476","379566792318.977","402298768708.295","413017649087.308","411835094412.549","416946811855.604","426669315347.157","",
"Swaziland","SWZ","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5448711861.23644","5544629696.5659","5723510946.93606","5901289693.45187","6042961438.73731","6334573708.21594","6577951434.06625","6782052460.10491","6958659796.27547","7164001139.15028","7290100017.4929","7374510468.84245","7505570614.52968","7673702452.3198","7896752763.35532","8091275787.15923","8358495158.86011","8651347745.17488","8856689088.04972","8967428709.57124","9118154767.76064","9239168347.07499","9518883187.33816","9799608777.4517","10039735695.9294","",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1214600998.53945","","","","",
"Seychelles","SYC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988150651.347415","1015427819.82806","1088147345.38184","1155576025.33529","1146346474.29838","1136881752.18276","1192788200.52662","1335464228.90407","1447688610.22186","1474789436.36995","1497122745.24035","1463120650.95631","1480865835.68739","1393685375.42864","1353959019.64972","1475893338.79611","1614717753.60875","1782933833.1462","1744769864.10184","1725452104.09602","1828037665.89822","1972355862.46051","2091481972.41323","2229991214.23368","2303933076.84501","",
"Syrian Arab Republic","SYR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6614722472.27432","7179298108.46436","7753745579.27651","6535644783.87217","7198155751.73896","7287164497.51396","7448536790.30377","7869631797.74639","8416695541.06809","8359222117.27662","8285687626.43615","9251644246.96025","10037220771.6753","11514866990.951","15387244429.6547","18054243761.3244","18171282565.5611","18765755998.1717","19338616642.4378","20154260616.3641","22885183257.3778","22904148162.6154","24938626546.7353","26360128599.7775","28284418175.5242","",
"Togo","TGO","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5112873708.34015","5077085254.66435","4874982391.02692","4139063459.72726","4759195097.30229","5132593564.2868","5586120393.70507","6389258014.63462","6242312966.80963","6397231657.89102","6347110652.51017","6243855458.3497","6186277681.45619","6492770478.53086","6630356525.81537","6708621715.48175","6980482743.28204","7140367481.75561","7299274948.58694","7555501154.42276","7857394710.04464","8241131319.98898","8728387477.43478","9175073395.02539","9698867916.37917","",
"Thailand","THA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","376314995846.863","408521012819.309","441543351442.836","477975283774.733","516198512448.266","558115183293.299","589661940481.29","573425064843.98","529651322818.871","553868561612.212","578547150354.831","598473724512.5","635273154571.686","680945037832.023","723771636118.782","754081997464.186","791544163882.491","834565321921.129","848967147855.654","842699394988.661","905958400766.498","913511216940.895","980406739371.43","1007950322309.8","1016675782150.03","",
"Tajikistan","TJK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19257428785.3867","17890151341.6246","12702007452.5535","10618878230.3347","8357057167.2731","7320782078.53121","6098211471.41657","6201881066.43054","6530580762.95136","6772212251.18076","7334305769.51355","8082404958.00393","8955304693.46829","9940388209.74951","10964248195.3541","11698852824.4426","12517772522.1536","13494158778.8819","14560197322.413","15113484820.6645","16095861334.0085","17286955072.7244","18583476703.1789","19958653979.2142","21295734214.944","",
"Turkmenistan","TKM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30639548315.9763","29228516485.9378","24854180685.5","25226993394.5452","20862758793.0814","19360631541.1687","20657792428.3212","18302803974.0045","19602303115.2467","22836683080.1064","24085635920.5512","25131878739.7629","25196512993.8014","26020143809.2149","27321256979.0358","30884048124.8487","34271131130.7888","38061278209.1756","43654710953.7667","46319156041.6847","50579501724.1182","58014358231.6118","64455018810.7777","71029437645.6226","78345457481.5441","",
"Timor-Leste","TLS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018564126.29848","1196870237.8981","1392760870.35983","1300197164.91088","1270060144.53215","1276518077.47045","1356165917.04281","1278670721.78322","1425050535.05133","1627399100.45137","1838358243.10247","2010569788.12378","2202155131.95999","2342077012.2898","2406656341.67279","2575208391.3624","",
"Tonga","TON","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339923630.66488","361729527.012962","362641033.034208","376196726.558652","394827970.17981","409483484.337528","409525316.739469","408986449.351305","420106024.692307","436413299.497069","451119728.09136","467368107.2776","483333911.340858","493757197.360075","497530438.733198","505377523.065104","499939654.829208","477086847.579912","488805286.780283","494180062.396804","514766076.365909","525159845.772572","528032245.634813","513904521.53514","524922405.60958","",
"Trinidad and Tobago","TTO","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14819160079.3339","15216617391.5587","14965968636.1016","14748441323.33","15274356122.7264","15878598658.2032","16996671142.3669","18303177780.1867","19788719243.333","21376758143.9786","22992995029.6132","23951278932.173","25852181190.0767","29585504885.1966","31937574902.9228","33920833180.4766","38400732097.2078","40226439728.4744","41590237510.3986","39764529879.1321","39727380152.8769","39730065675.2568","40272988783.0592","40973462537.149","41308257660.5095","",
"Tunisia","TUN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46293595043.1543","48101149510.5544","51855794802.8877","52991347951.483","54675631003.8569","55961421350.9058","59960469649.4067","63222884866.8897","66247317625.7944","70258350573.4716","73567420579.4036","76360175050.4752","77370086989.6028","81008347092.5442","86059860598.4815","89060368377.2986","93730868006.7454","100019853414.879","104258471647.273","107431524914.62","111203531695.317","109071065746.36","113536247593.039","116821845829.516","119971168205.171","",
"Turkey","TUR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","576131755175.715","580281511492.966","609502370017.763","656137012691.351","625507570061.726","674786725763.808","724583722053.335","779490239355.257","797482538205.163","770644507478.555","822851475428.066","775969706039.876","823799234118.801","867174449365.631","948366324739.998","1028044439366.9","1098912573178.77","1150216179321.85","1157794245710.3","1101920540187.94","1202822885080.86","1308343501046","1336177993787.49","1392197379887.86","1432768000911.48","",
"Tuvalu","TUV","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21333030.907868","22102975.1896254","22719397.6786864","23653321.9175898","26085708.2045186","24780265.2887128","23303024.1763182","25634077.9572211","29607672.7701681","29144670.5382264","28861792.4202024","29333425.1762044","31646710.2311008","30591755.5841986","30178099.6427664","29037448.9687241","29658542.0943354","31542027.051028","34060109.3650969","32550275.3324274","31661839.0321006","34338316.8465706","34398222.8371069","34844776.3055454","35537452.0130688","",
"Tanzania","TZA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36451878699.2521","37207157328.7133","37424566984.3451","37875832715.6963","38469597663.5882","39842928396.2657","41653537207.1804","43121940270.3179","44721122425.64","46885795731.1924","49199068982.4716","52149944939.5634","55885734164.5553","59734152418.3555","64410320105.0015","69674791879.0266","72922035020.5017","79094434073.7384","83497301398.9383","87991415201.5312","93586689055.5195","100984255978.622","106175870333.219","113887487533.288","121819902466.596","",
"Uganda","UGA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13444230587.642","14190935993.1722","14676032831.6667","15898002255.6352","16916052410.5383","18865330372.535","20576814760.1912","21626232696.4328","22687056824.3606","24514260669.1633","25284476024.0342","26595137578.678","28917607371.9315","30789518898.7215","32885433295.7358","34967924772.9686","38739126076.8351","41998026377.7326","45655530298.462","48966033489.7145","51497745362.0935","56479238119.8914","58970684087.1158","60899459842.5957","63831935155.0976","",
"Ukraine","UKR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544366368035.278","498581651375.69","450224224089.696","386174844753.124","297609330014.691","261300991700.865","235170892575.252","228115765733.508","223781566228.044","223334003119.381","236510709281.41","258269694563.763","271699718609.032","297239492191.414","333205470746.575","342202018403.365","367182765846.43","396190207164.103","405302581872.175","345317799715.512","359821147357.375","378531847053.314","379288910738.748","379288910738.748","353497233846.882","",
"Upper middle income","UMC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8675474172629.79","8839600526519.43","9226195163148.98","9760381634503.82","10287010011493","10804615062443.5","11480550771201.5","12113838941120.9","12551899503541.1","13008060723036.1","13787058121795.1","14295210992911.3","15088433238031.2","15934580285115.3","17214079276570.3","18498774128277.1","20087542171173.2","21969433643448.1","23332097514330.2","24181897199820.2","26176120221008.6","27845056143017","29368170680270.7","30919697785890.2","32398876423947.6","",
"Uruguay","URY","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30604531168.5537","31687566920.236","34200894306.3542","35109798840.1721","37666263597.4173","37121007155.7067","39191601254.0885","42541575183.0064","44463982200.4932","43601731262.0509","42760248090.9754","41116488580.2307","37937358718.0211","38242862166.4545","40156596317.4643","43152331451.8578","44920963140.1066","47859472816.8147","51293937820.6379","53470593085.6858","57643122516.3077","60618737180.8227","62633167495.3979","65827685298.4219","68130610775.2141","",
"United States","USA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9251560141786.87","9244706166872.25","9573392093792.42","9836263723828.64","10233416979326.2","10511661109359.1","10910671280310.2","11400235991240.1","11907536342454.5","12465428188541.1","12975535505116","13102174374501.4","13336195938663","13710513079778.6","14229557848352.8","14705567303239.4","15097709758825.3","15366233131464.9","15321421898260.6","14896171302291.4","15273330534513","15517926000000","15878110168865.5","16230494342114.8","16618111007993.2","",
"Uzbekistan","UZB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62176114570.177","61870208084.0355","54940744780.2142","53677107647.1597","50885898053.8376","50427924968.1883","51285199694.4756","53952030077.2186","56271967370.539","58691661969.1291","60921945120.0567","63480666820.0589","66019893490.8729","68792729016.5064","74089769149.1094","79276052993.2476","85063204859.6946","93144209323.3539","101917677347.717","110173009208.602","119537714992.162","129459345335.412","140075011654.142","151281012588.02","163534774610.637","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","599561659.680779","606371120.22148","645040020.314637","672460838.572283","664070323.688211","715651374.734411","724862738.188311","750275120.031636","780957513.932329","802128641.211717","815262958.092404","829199232.237536","881632084.003578","949427723.903543","988888623.345358","1013492241.75932","1091142034.01189","1073497940.99558","1145765478.82433","1121715140.78477","1083968122.19893","1079375944.83236","1094276694.86704","1112551226.69833","1119197756.01432","",
"Venezuela, RB","VEN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287018846730.831","314945458887.656","334032644235.668","334952530278.565","327082794171.2","340008003149.67","339335340231.153","360954162379.544","362015566721.131","340401578826.557","352951994981.06","364932019037.874","332614926354.18","306819640805.661","362926541764.777","400372989517.047","439898408032.37","478404754112.089","503654793696.135","487526242853.028","480267994804.158","500326029131.469","528474156265.564","535572061140.563","514149178694.941","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99100234612.8374","105007444934.11","114086438459.183","123296329352.288","134194468418.747","146997265074.051","160726835350.597","173829422209.232","183849741835.726","192625968991.962","205700102991.85","218438890912.423","232246022174.538","248268822701.405","266979380601.316","287128975835.916","307164706021.427","329064027510.377","347694879875.925","366463093253.073","390001890710.746","414339189417.434","436081087957.563","459724894293.841","487233244248.599","",
"Vanuatu","VUT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","373812289.899578","385547459.715859","395540913.565013","398510397.844317","434601042.616335","438998163.333952","449220038.769429","471291296.642901","491563731.62887","493209429.073814","522417511.133698","504192935.72488","478422532.772211","498963274.955394","518845738.160598","546359361.369763","592597364.396951","623268288.630118","663459877.341069","685439080.994646","696605442.917373","705126498.576747","717499705.292432","731628322.616058","748487578.663144","",
"West Bank and Gaza","PSE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6441964419.57275","6900536431.52208","7402059471.90343","9179526642.29508","11560083190.1554","13637277345.3075","12289715748.195","11500589770.3505","11331256038.9389","12374306196.0001","13473737480.184","14962057376.8104","14282377811.0298","14028988557.118","12817945455.4481","15502124216.8791","15864480534.2051","17116660781.2281","19564358096.627","18751542569.5712","18474326214.227","",
"World","WLD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46564843255190.1","47174805328151","48028785574835.1","48980584097070.3","50460786438617.2","52147681801354.7","54149050723727.5","56325391486808.8","57686162332457.4","59755214507119.8","62547684629098.2","64062451784089.3","65830161007432.2","68275952569311.2","71957070240436.9","75363103663418.7","79432407298097.8","83786007439270.7","86187017125035.7","85952565077219.5","90494229868696.1","94113366155779.3","97175435611213.9","100413565204817","103745542628353","",
"Samoa","WSM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594206484.944919","580539694.059762","579378670.6895","603133124.880921","587800899.26328","627028626.274375","672042797.517404","676366887.417472","691212371.735518","706318395.487616","755187084.115374","807595299.330607","842677203.562815","880728116.934917","921461809.496277","959762296.838035","978658173.064822","1040535223.4356","1051035125.54336","1000498495.79126","1005292471.50565","1062963921.65163","1067633956.28845","1047012617.24408","1059536430.78038","",
"Yemen, Rep.","YEM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40573438788.9727","43126925678.239","46666610424.7805","48534192471.6902","51796636205.8449","54733179829.749","57270044845.0173","60265905049.7945","63885893907.5877","66297925307.6399","70396407101.2762","73074037138.3656","75949669660.9232","78795806214.2256","81926124362.7119","86507226837.1405","89249860065.2843","92229402335.7709","95931849196.1868","99898475705.4543","103212572868.583","87639454153.7984","89804042203.1327","93536033747.688","","",
"South Africa","ZAF","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364806491140.44","361091637401.081","353374958476.125","357734239310.281","369181734963.92","380626368765.138","396993302609.752","407315128484.173","409351704116.318","419176145035.126","436781543113.734","448574644789.332","465173586124.75","478891906226.266","500703324990.88","527125699669.845","556565912271.345","586400483588.076","605112780377.545","595805606449.428","613916590003.784","633638364273.928","647704020796.938","662033529403.253","672286446879.183","",
"Congo, Dem. Rep.","COD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44322410981.8683","40589997927.4275","36328044668.6572","31435001972.7221","30209037900.724","30420500812.5212","30109246570.6484","28417996160.2573","27956444126.1722","26762664590.6075","24913116292.9644","24389897744.7624","25108854658.943","26509381956.2187","28295683239.5703","30031666176.9121","31629645445.4481","33609493564.7749","35701987121.0533","36721300312.4079","39320760556.6098","42019985292.7371","45027716855.6767","48856650252.0222","53276514097.929","",
"Zambia","ZMB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18878567338.8661","18871745872.251","18545090664.8461","19805651276.7982","18097326345.9044","18621726908.6202","19779727658.1311","20534127968.8627","20454918345.3633","21406110869.5761","22240376124.0018","23422867636.0753","24478305426.7009","26178317343.1824","28019280057.347","30046642802.1188","32421437660.4277","35129417564.0102","37860341884.6784","41351197328.4438","45609628734.5886","48500570489.7152","51764937271.7143","55240150558.3477","58554559632.1962","",
"Zimbabwe","ZWE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26485288600.9137","27950397047.5391","25430509486.5965","25697900742.4997","28071152948.5581","28115512599.2188","31028475597.4467","31860223106.5213","32779458060.4679","32511380801.9529","31516796013.3415","31970516559.7366","29127051330.2943","24176887249.033","22772805261.4588","21472231261.8404","20728971039.501","19971673934.6972","16442889532.5251","17426896293.3226","19409366289.1382","21720130515.1655","24014906671.6054","25091757935.9754","26057361522.3577","",
