Country Name,"GDP (2000, billions of $)","GDP (2001, billions of $)","GDP (2002, billions of $)","GDP (2003, billions of $)","GDP (2004, billions of $)","GDP (2005, billions of $)","GDP (2006, billions of $)","GDP (2007, billions of $)","GDP (2008, billions of $)","GDP (2009, billions of $)","GDP (2010, billions of $)","GDP (2011, billions of $)","GDP (2012, billions of $)","GDP (2013, billions of $)","GDP (2014, billions of $)","GDP (2015, billions of $)"
Kuwait,143.38817099025698,144.433508630689,148.76651390324201,174.53287467865,193.31644176924104,212.794911701409,228.797619409869,242.506397704744,248.520177652617,230.934634860825,225.46826900366298,247.17733716986604,263.556266778465,266.584630667396,262.260538722454,
Latin America & Caribbean (developing only),4639.99592156597,4684.14513428781,4783.6997627069295,4869.87926399778,5116.9364829101605,5311.27137456317,5581.37118735829,5879.09416551872,6107.56046687985,6031.91202382517,6399.83217410126,6677.75062040882,6888.1350462553,7098.67689500514,7221.93758696972,
Lao PDR,12.5380508327715,13.2591659035189,14.0439426625201,14.895988229205,15.843029799576,16.9690839743301,18.4316944952291,19.831918771073997,21.3837471308604,22.9879077085118,24.9480648791952,26.9535531654114,29.116363152031003,31.5828387132784,33.956374355041305,
Lebanon,39.9085017774051,41.4862908307765,42.8859870677693,44.2743738875277,47.5855667875179,48.8714910423098,49.6547901859661,54.3243696563372,59.2668424601703,65.3718681341174,70.5990591121641,72.0142781813865,73.5985923012711,74.2609796321005,75.74619922472999,
Liberia,2.4192455426329604,2.4898564807769605,2.58354392896426,1.8047288625702897,1.85202368199857,1.94984712339599,2.1066764867207803,2.3075458325839,2.47246473221384,2.6035078126083104,2.76232034923903,2.98883056666257,3.2277711698709304,3.5087123382912395,3.5333133813762703,
Libya,117.406374145144,115.336642806984,114.230738121659,129.099012224358,134.858932460423,150.867670769863,160.67489495847101,170.88147361678,175.43949049692,174.05326969344,182.79298866496399,69.3225600144654,141.755476956406,122.544222995715,93.13360947674302,
St. Lucia,1.57284436560422,1.52206096750656,1.52275206180545,1.59559238213519,1.7266749475629801,1.71308581234114,1.8539466029933398,1.8654672663311103,1.9175749316819197,1.9088761820467102,1.8761051220417302,1.8892719502572501,1.8693161098438802,1.8719066242369,1.88044418703192,
Latin America & Caribbean (all income levels),5998.58641428062,6049.9171663465195,6066.55247767391,6183.963860742871,6556.73799230709,6861.97799410879,7242.18876525251,7647.99868941979,7937.06209611745,7838.24225902435,8288.65574964879,8675.37877793814,8940.419992449391,9203.27325112402,9320.35267350792,
Least developed countries: UN classification,926.947634826437,979.068522389736,1018.447579402,1071.54170386883,1138.17374386999,1218.5869701828,1298.1285561535901,1394.4456977211498,1482.20037585916,1552.80560926667,1640.04797967696,1699.9105648843101,1771.1459840075802,1867.4649144203001,1974.77016220429,
Low income,451.82435993665,474.240128214327,485.73574976145,501.727297863094,532.1177780151679,567.2262668900639,599.3950320867181,640.555708057654,676.015420941944,712.1462339836801,759.342562207265,805.1357674908721,838.837962065343,889.146933079875,943.860952704142,
Liechtenstein,,,,,,,,,,,,,,,,
Sri Lanka,104.08779309161699,102.479248580872,106.54219876503099,112.87109205227301,119.016992180724,126.445732962211,136.14196085851898,145.395293214783,154.04644132101,159.49800940085598,172.283305087378,186.76320296917604,203.84190741877103,210.76381166823,220.159507283293,
Lower middle income,7369.3335037724,7684.111220111849,7978.57869831696,8482.2297277011,9162.27513297569,9787.07047096653,10517.5929399708,11330.1966170921,11858.2757400694,12476.3057481144,13409.6118901808,14136.9665649339,14826.7231390458,15672.710550371801,16561.037955168802,
Low & middle income,21568.973695901303,22411.6290326581,23511.8944232715,24875.9290884497,26863.4353204163,28805.737994080802,31155.9086238534,33890.2783044009,35815.6107914665,37315.062964105,40286.868463873296,42726.8074620666,44971.5976494198,47415.100000058,49832.0556831416,
Lesotho,3.02375697033187,3.1516378011073103,3.16841636806643,3.31705167305834,3.3930711304734396,3.48483674681673,3.63494414189775,3.8070029542021397,4.02527647483603,4.16044255344382,4.48874907334754,4.67047808200587,4.903704069698529,5.12245983187741,5.308870384084311,
Lithuania,42.074821780806396,44.8199644438469,47.8501299807603,52.8928469224886,56.3573723115139,60.7123363619309,65.2089617713538,72.4386496197953,74.3423938054097,63.3291901737951,64.3676746779062,68.2586426999233,70.876774327161,73.3891752295805,75.6146799403698,
Luxembourg,35.223446225965795,35.9817560818365,37.2845771302827,37.8056822600464,39.473335123364095,40.7429684708086,42.825176476463504,46.4206271997228,46.029245224049895,43.5542578658379,46.026683366428706,47.2075832817213,46.8077005966691,48.8422813401846,50.8298170619293,
Latvia,26.0211091193615,27.701359878868498,29.6714121781566,32.1711112093924,34.8546668588367,38.5846643413133,43.1770849725187,47.4777382232574,45.7696605047526,39.202205620401706,37.7202521995996,40.0632459454363,41.6678728764287,42.9269222738846,43.9396564638983,
"Macao SAR, China",17.315371717555,17.8175174975472,19.403872498433497,21.846016512918,27.7186611004784,30.0910016700775,34.430818759955706,39.3643008226561,40.6991314897864,41.396087657502996,52.7795829939776,64.01702209879049,69.8847228690652,77.3326141273146,77.0596665853207,
St. Martin (French part),,,,,,,,,,,,,,,,
Morocco,131.010830364255,140.90470537332098,145.577156009201,154.77321698501,162.205220103434,167.03652271436403,179.998309922248,184.86865808166698,195.818942054182,204.12893854976198,211.91790080600302,223.034630236893,229.747835225283,240.60419028560997,246.41978889127103,
Monaco,,,,,,,,,,,,,,,,
Moldova,8.475250622801699,8.992240914388809,9.6936357152237,10.3334157137269,11.0991282750984,11.9301382743473,12.502608581195298,12.8861815518291,13.8867737567721,13.0550143536604,13.9811464404318,14.8779462103745,14.773800534698799,16.1620659702651,16.905521004897302,
Madagascar,22.7677318719076,24.1378539965255,21.078673520361498,23.1411989870447,24.357732651851002,25.4788947195946,26.758599469895902,28.4284908622468,30.455019682243197,29.232597651732103,29.3095117895579,29.735787033418998,30.6360487037798,31.3294955387322,32.3683123831326,
Maldives,,2.03604110247429,2.1527824899844,2.45807862602039,2.80466934175389,2.5633541806891498,3.09279770297145,3.4265378647684197,3.85405863951919,3.64164455079892,3.85878392065554,4.194858490870029,4.299582713461509,4.5016542245101006,4.7933877911644,
Middle East & North Africa (all income levels),4062.93289810527,4156.80260574905,4264.01294964141,4447.25362090772,4819.87018759133,5087.194477655809,5421.173635006639,5756.97843065921,6047.3739077421205,6167.160541260339,6481.216104516269,6687.86455446167,6944.17097284581,7080.92059536619,7251.55781712738,
Mexico,1526.194007649,1516.95301907472,1518.95414054711,1540.56386428996,1606.74208575747,1655.4677230114198,1737.32256210668,1793.34839714324,1818.09558580409,1731.85109572495,1821.89219713607,1893.3027909636,1969.77113229684,1997.24746171728,2041.8019514803798,
Marshall Islands,0.15679922652878503,0.165208964972809,0.169530670713549,0.16981898297878,0.169724882104738,0.174392716909506,0.177747137424931,0.184388768961945,0.18090436744048202,0.176631372687951,0.18388950381031902,0.184170375016325,0.18935335703134,0.193788073963713,0.191905803819408,
Middle income,21125.8676490148,21947.158513235103,23034.6486426418,24381.9562639496,26338.7146527975,28246.1046120375,30563.304344232198,33255.9562136148,35146.089346334804,36610.069535882794,39534.777837952206,41929.3531645489,44140.3470056149,46534.226514691,48897.3707216814,
"Macedonia, FYR",17.5306826145687,16.9929735125539,17.246853410172697,17.6301168192876,18.454223999292303,19.325886668510503,20.318662329361597,21.6339882648774,22.8177377480241,22.735909725741298,23.499554393109797,24.049418653105302,23.939708954011003,24.5778547480008,25.5038396954112,
Mali,13.4049021226296,14.993965395869301,15.6410589529054,16.8325486236739,17.2114486983583,18.2670039754029,19.2262693966291,20.052453122269903,21.050899143202,21.990359148518102,23.269074730708198,23.9028280753742,23.9100288940869,24.3182795052155,26.0678909173862,
Malta,9.85474116446343,9.702003655947479,9.974784062530059,9.987959502561871,9.937697638737,10.301974156651,10.5310804194248,10.981729266435499,11.4100167078266,11.0905362400074,11.5674292983278,11.7293733085042,11.8583964148978,12.2022899109297,,
Myanmar,,,,,,,,,,,,,,,,
Middle East & North Africa (developing only),2500.7086684731403,2578.5137636972204,2669.40153686112,2734.14868285859,2952.80020902199,3097.56065750873,3277.69205694334,3484.50693715658,3619.1495397078997,3732.78514790475,3933.36731522605,3923.75545661864,4023.89728905847,4065.91366409169,4135.73637757993,
Montenegro,5.9867996820967795,6.05265454039478,6.16765490756431,6.3218461819433,6.600007638657639,6.87674556486343,7.465824286063699,8.26152447199973,8.83343656128185,8.333736343413308,8.53905730573102,8.81473685329508,8.574641074268229,8.878953584141229,9.03732837536997,
Mongolia,11.1601187513944,11.4896447543966,12.033447166312799,12.8763461672463,14.244510220138901,15.2777593351559,16.5849602973789,18.284589741961202,19.911985506508998,19.6593822693595,20.9107337370647,24.5263621502594,27.5479657528338,30.755810781752103,33.1621143980904,
Northern Mariana Islands,,,,,,,,,,,,,,,,
Mozambique,10.1470434431955,11.4378453711583,12.443696079155199,13.252611816187,14.2877979893377,15.5337893989543,17.0640316084163,18.331217003105202,19.5917091451517,20.8360690445552,22.2295294702057,23.8117399340183,25.5257532228233,27.3487216778104,29.3234525996824,
Mauritania,7.41403998099793,7.562972988127,7.61326707283607,8.06840746651267,8.532133016670599,9.29741605968577,11.0517547309026,11.363175139866998,11.485893701346399,11.3662013049529,11.90878933503,12.431042287899201,13.1730541672567,13.920699363822399,14.8142535779616,
Mauritius,13.469257821911999,13.8158986426097,14.1078718630179,14.623776480482,15.4640246757276,15.655993152249701,16.2740374425305,17.2326593954474,18.1823667450266,18.736743922669103,19.5049882370073,20.263009431345,20.911425733148,21.5805913566087,22.3574926454466,
Malawi,7.159751495337971,6.80355644733464,6.91921690739437,7.299773836993801,7.653932415213891,7.871287121899,8.03359346397083,8.79609543237364,9.52959404677026,10.390672466305201,11.0695327581244,11.550780162647301,11.7686047188889,12.3805721628373,13.0862647763473,
Malaysia,378.156524277656,380.114147212002,400.606056516113,423.795135210076,452.543014324942,476.67323753320204,503.29470886764295,534.9961651628989,560.845948811251,552.356507346441,593.374338615578,624.786298313787,658.98369015173,690.0445813800451,731.396257427509,
North America,14126.8369567047,14273.0890982154,14539.7730446195,14937.312484297801,15494.8356483581,16010.814853436099,16437.2830620003,16732.7410018493,16704.005810617,16241.1649587388,16663.5025655404,16949.0171844064,17336.4793952033,17717.9295929385,18141.827815548302,
Namibia,11.5970686810856,11.7336762208229,12.2955622160212,12.8168687693136,14.389440645176,14.7533873714697,15.7969203350114,16.8422174837141,17.288504578091302,17.339673542873502,18.3868596749856,19.322996884943002,20.3014987961655,21.4546844206664,22.8218387828124,
New Caledonia,,,,,,,,,,,,,,,,
Niger,8.5508964650998,9.15838127536572,9.43305230630258,9.93300407837751,9.9429370825389,10.3903692511897,10.9930106679179,11.338913487179399,12.4260514578366,12.337494571058599,13.3700490768363,13.6790844206116,15.295085393182,15.9959605488582,17.099684209184097,
Nigeria,348.47693805629604,363.848482985796,377.618867985563,416.71822252721296,557.301344581464,576.498519048468,623.834609859568,666.4325220533481,708.219598550843,757.330491735703,816.7032292683531,856.618673550592,893.275762114417,941.462775527185,1000.86642411525,
Nicaragua,17.467779119313,17.9849727270266,18.1205684399359,18.577339576809,19.5641995332482,20.4020164825031,21.2491223312346,22.372726789669798,23.0107322985914,22.3758178381869,23.0898970400814,24.528765814352198,25.7875320933588,26.9506882790152,28.218118771577203,
Netherlands,669.0785517464351,683.291548860211,683.999643762829,685.941673205759,699.871134080209,714.9909121163801,740.148846620422,767.523052658197,780.5637359296779,751.1553450048051,761.6915169213341,774.36321765984,766.1779088068549,762.38243265959,770.0910980101271,
High income: nonOECD,5843.99673398734,5966.1511800029,6054.51455095592,6414.26804313962,6953.12192293446,7423.87895768362,7995.477174494679,8581.1043443384,8973.48029185836,8652.54729046874,9130.035687882231,9653.66550311332,10002.2647450645,10230.045250618801,10397.957879211,
Norway,263.614318169857,269.111541447716,272.980581766052,275.49157150507205,286.39838759898,293.91554489076697,300.955093961484,309.772374111979,310.962848050599,305.91737240000896,307.758794421496,310.740299177242,319.281831516867,321.651400742339,328.755379635663,
Nepal,36.554323947762605,38.308844733333096,38.3549175923182,39.868033576954396,41.734895411086605,43.186927981927,44.6400017473208,46.1629223140009,48.9810021388187,51.2013495238087,53.667418823385994,55.5038257168332,58.1575703346494,60.5588252732816,63.817243627947995,
New Zealand,107.87187575304598,111.571193381557,117.021441142513,122.44125641419699,127.11441397409199,131.44998306945098,135.082773897678,139.080046895205,136.833704030124,136.489746041882,138.457242315072,141.528801243678,144.610976113796,148.189979257821,152.637429332007,
High income: OECD,35284.6446625631,35841.191974728295,36428.000829263605,37163.5896965113,38338.1215875208,39349.7771508714,40520.105590674706,41579.621812696896,41682.6213483682,40276.124419961794,41392.784101791396,42071.3468831225,42559.146136518895,43143.8285744562,43910.530389629705,
OECD members,37633.6901456401,38134.114699842896,38770.7542039295,39571.3280101669,40893.2299980182,42033.289313249705,43356.3407259602,44523.186389162,44658.511179882604,43109.896055874706,44417.499184008295,45272.9931751321,45865.0952626032,46533.273416061296,47385.1003420215,
Oman,99.69832686497689,104.167258601268,103.020829950899,100.271235475854,101.56685270792501,104.09633288209801,109.688458981444,114.572550746322,123.96715139321,131.544586200688,137.862478064293,136.358363675009,146.013432911262,151.726621876086,156.11790217845902,
Other small states,101.614439381694,107.489925632503,111.966183128083,117.22179056070199,127.087963859551,133.665177376173,140.16614633624403,151.590216690732,158.783266425333,156.03577813333402,163.09089035092902,170.678575359029,177.882936834768,183.86640875600798,190.451757297697,
Pakistan,484.12664002763,493.72437336268104,509.64417003942896,534.343162148067,573.7166193545,617.7052182163511,655.864217731327,687.5609369606279,699.2591363203841,719.0597672252841,730.612842689226,750.693024684963,777.020079943001,810.954485117006,849.380387057734,
Panama,30.4083531783405,30.582980117505002,31.264640252160802,32.5795570360382,35.0302174809134,37.5493381819017,40.751456053779506,45.687541798805704,49.8665375688497,51.8483159976873,54.8824140135469,60.7933569435673,67.02291585543409,72.6208667109589,77.0955502251877,
Peru,168.607214679244,169.648922466855,178.90117534880898,186.35214195076998,195.59199976706302,207.885293542091,223.53659653745,242.578431743998,264.757737272036,267.535661152666,290.144422691091,308.865167543699,327.243714752644,346.126881782298,354.261741664006,
Philippines,329.445207189109,338.979326483167,351.338167446152,368.80095229530394,393.501899212424,412.302095671424,433.91890093380397,462.629876187425,481.84177142800604,487.374907008677,524.57264617304,543.770720548511,580.115323633749,621.0440389528139,659.128589873781,
Palau,0.24722677646210897,0.260237951951593,0.278779363360268,0.265729645526358,0.28444991430575095,0.291521902126302,0.286136697528376,0.286297847978037,0.272907727186205,0.24358968025566,0.24794804579248797,0.268571560181311,0.280841917063688,0.275129363503286,0.297007583037185,
Papua New Guinea,9.98139048279595,9.96928417829171,9.953442950057449,10.1688456608538,10.445557788631001,11.1083071254775,11.3631834724337,12.175851359898997,12.980791818957199,13.7780048496085,14.8353746366275,16.4182095553196,17.7460393365822,18.7287106490005,20.3270004245066,
Poland,560.104342544345,566.8552891485,575.037840670401,595.523753266605,626.107803297866,648.31620906829,688.464662623808,738.0456556915409,766.979905501895,787.183774655159,816.3004840758579,857.184989822495,870.5717618946741,881.582040192982,910.974416128396,
Puerto Rico,123.78256714519699,135.97447172056,138.38566300203502,140.03648705332998,142.502413697865,143.312681168627,142.03781570481698,137.314061530999,134.844044733146,131.660223766556,128.220560543109,125.796598245822,122.30888872151,121.602747285265,,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,
Portugal,269.052504778814,274.281017930514,276.389678482431,273.80763024254503,278.76788283770196,280.905434793349,285.26804255130895,292.376929190662,292.9595568851789,284.234915868487,289.631657493828,284.34051475074295,272.88654877728,269.802507166103,272.246372485555,
Paraguay,32.2658221753373,31.9967065339344,31.9898586068284,33.3720603963309,34.7261047725917,35.466981414153295,37.1719218638843,39.1872431295966,41.679205776947,40.0263352282801,45.266984771214005,47.232661525606694,46.6474637248769,53.195031260993204,55.7070781728341,
Pacific island small states,9.10020434628227,9.23730060543921,9.459517722072441,9.62903188194322,10.0616399064095,10.236632529201598,10.459032211503,10.5446642083685,10.717170479799801,10.5258433600826,10.833719077321,10.862959651446,11.062951201298201,11.420864994158999,11.977224439277599,
French Polynesia,,,,,,,,,,,,,,,,
Qatar,64.9327324401898,67.463931517179,72.3092934633806,74.9991692757567,89.4131960871407,96.11271094371659,121.265643543761,143.07606597026,168.348387556305,188.47706544837803,225.40411696169897,255.552315250751,268.022170619185,280.30207162650703,291.45292663203804,
Romania,230.03541656337802,242.89900244667604,255.491353630156,269.605405862249,292.14072455841,304.328476124008,328.84383955812297,351.41488287098497,381.141011658344,354.20643165868296,351.378215375837,355.08980399891703,357.36591256911703,369.98665487026796,380.262458474615,
Russian Federation,1931.0768671686299,2029.40699673865,2125.67536552736,2280.76154374874,2444.4278333245,2600.2891237183703,2812.30192851905,3052.33415384815,3212.51923187192,2961.2717962949,3094.63935300846,3226.60023909272,3336.4836203975897,3381.2191131799,3402.87534028201,
Rwanda,6.41393721359927,6.96995849320551,7.911636818636609,8.02646120283583,8.584010532139859,9.177337461490549,10.024889312301001,10.7880694856552,11.992283427530701,12.7439583721409,13.6758819004076,14.7497032498507,16.0459590216784,16.7976339662886,17.967332221932,
South Asia,3522.61334970175,3672.6307184025,3808.4625133966097,4081.8250872902204,4389.9071679462795,4774.9580834453,5185.6662224342,5647.77615596051,5863.43219173132,6303.92127023162,6864.7301121098,7292.579479760179,7668.95274220871,8162.755368504139,8720.68855174777,
Saudi Arabia,756.049323715856,760.1897896088141,761.160575032432,819.459920274663,895.294431130422,960.257151888884,1013.8082679723001,1074.5587992225799,1165.11363837154,1186.42561856574,1242.92180695503,1366.70355458884,1440.29324211896,1478.74779550651,1532.55497747937,
Sudan,77.63478597343311,82.6813268735433,87.9954822169944,94.8015734959229,98.4830099115992,105.859129468495,116.51311830614802,129.937654974458,140.075343173136,144.616372285105,149.63359883850902,146.68921515215803,143.440484422374,148.17402020312602,152.76741521748002,
Senegal,18.9708610403337,19.8399003286032,19.9698127285127,21.3044408710361,22.5551760660162,23.8233649421568,24.409793806955,25.615267832939498,26.558556321738603,27.202116862459498,28.338992086668597,28.838075191297996,30.0963383340769,31.186497535520303,32.6586685049637,
Singapore,208.093297760255,206.11164595782,214.79242243280498,224.31917120276603,245.73980248825302,264.143643235588,287.547288049538,313.747237262251,319.355846340608,317.428890533636,365.80625027196794,388.51348569969895,401.778739802719,419.63062759998604,431.877083679628,
Solomon Islands,0.713557324401916,0.656625693512172,0.638240157534976,0.679725779457377,0.713021269551109,0.75167553036168,0.803891798578851,0.86273668839363,0.9239435008466369,0.880260630548225,0.9409595026489249,1.06261121702648,1.11213540137642,1.14565946462869,1.16292943660713,
Sierra Leone,4.17647901972045,3.8782650648918797,4.897030094429209,5.356488309821939,5.70024291223408,5.9472050468803,6.2758376723027,6.78156485276821,7.1477474328426,7.3755322534970995,7.76987574789117,8.122261703973491,9.365749169146799,11.324294982374902,11.8463563859089,
El Salvador,37.34039076385871,37.9785142921164,38.8675239938771,39.7614919204106,40.4972924766922,41.9401358855732,43.580812462888396,45.254213323704,45.8308548647791,44.39495297058,45.0008480378146,45.998442862099296,46.8636530849507,47.7293591302793,48.6610095650859,
San Marino,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,
Serbia,58.1836892384406,61.0886344550642,65.4355722281632,68.3248236841267,74.505837783379,78.6337793170311,82.4902541731362,87.3479073294731,92.0355929933329,89.16778996935021,89.6889561632083,90.94591615269199,90.02256919725019,92.3377103135552,90.6638290654715,
Sub-Saharan Africa (developing only),1574.41995629309,1634.98792406941,1688.45883868433,1772.35619762071,1986.38594496786,2084.41890800595,2219.57814173454,2359.44685274404,2476.1041961257797,2559.29497605417,2713.44496531091,2835.1080850437,2935.9901371587002,3081.7133274170296,3235.9200401957,
South Sudan,,,,,,,,,34.4311818393547,36.167078722689205,38.1538869549423,36.3834257531343,19.617170973612097,22.1928527798577,22.9415615764816,
Sub-Saharan Africa (all income levels),1581.97659765797,1646.57444547541,1702.09692108168,1787.6344371251798,2007.0063990771698,2108.44975770393,2245.49379250421,2388.54394378805,2507.8937429553102,2589.6855906221203,2742.82190134991,2865.15969792863,2967.7861222084,3111.6798978276497,3265.85857732814,
Small states,182.445566839945,190.09337201159602,197.836321627297,208.559951978534,222.64931996865,232.61953152137198,245.938947826183,260.750721208451,269.786696170972,263.335900276268,270.845668904393,279.624770868064,288.22275300026195,296.023933325464,304.426321069253,
Sao Tome and Principe,0.28529876764998,0.294399608092219,0.301397126051505,0.321209383853916,0.333518856858443,0.35717791896554796,0.3897369955937,0.402417497633045,0.435360085412707,0.45284336664031,0.473130925720531,0.495976459900483,0.518737539039142,0.5404522784481619,0.564656726315367,
Suriname,4.62278501804806,4.83326399866489,5.0410916638254095,5.344069063472451,5.838717803894279,6.1055889497700395,6.34017406750348,6.66425129197361,6.94037831486397,7.149540401065341,7.5182609166614505,7.914263443501221,8.157321361853809,8.38880509361818,8.54340315733225,
Slovak Republic,82.1332770390773,84.8571991473533,88.6951126214998,93.50125003902431,98.4183294158094,104.714431657502,113.59998470742401,125.907902135599,133.025125830599,125.72029475384599,132.10923418374801,135.863610852345,137.933304756862,139.902897999779,143.431156174276,
Slovenia,44.738057347981396,46.0575415489609,47.824452363877,49.1836725270924,51.3240404275359,53.378535657067594,56.397634604501604,60.3125492980705,62.3029568533461,57.4450148929073,58.156043174772904,58.5336872147386,56.9425643183453,56.3402524741351,58.057689850401395,
Sweden,326.63778457839396,331.744473278268,338.62345108044104,346.702127000035,361.681495749173,371.87487246581605,389.308839335163,402.564606359159,400.322129769476,379.56679231897704,402.298768708295,413.017649087308,411.835094412549,416.946811855604,426.66931534715707,
Swaziland,7.2901000174929,7.37451046884245,7.505570614529679,7.673702452319801,7.89675276335532,8.09127578715923,8.358495158860109,8.65134774517488,8.856689088049722,8.96742870957124,9.118154767760641,9.23916834707499,9.51888318733816,9.7996087774517,10.0397356959294,
Sint Maarten (Dutch part),,,,,,,,,,,,1.21460099853945,,,,
Seychelles,1.49712274524035,1.46312065095631,1.48086583568739,1.39368537542864,1.35395901964972,1.47589333879611,1.61471775360875,1.7829338331462,1.74476986410184,1.72545210409602,1.8280376658982198,1.9723558624605102,2.0914819724132303,2.22999121423368,2.30393307684501,
Syrian Arab Republic,,,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,
Chad,8.28568762643615,9.25164424696025,10.037220771675301,11.514866990951,15.3872444296547,18.0542437613244,18.1712825655611,18.7657559981717,19.338616642437803,20.154260616364102,22.8851832573778,22.9041481626154,24.9386265467353,26.3601285997775,28.284418175524202,
Togo,6.34711065251017,6.2438554583497,6.18627768145619,6.4927704785308595,6.630356525815371,6.708621715481749,6.98048274328204,7.140367481755609,7.299274948586941,7.5555011544227595,7.85739471004464,8.241131319988979,8.72838747743478,9.175073395025391,9.69886791637917,
Thailand,578.547150354831,598.4737245125,635.2731545716861,680.945037832023,723.771636118782,754.0819974641859,791.5441638824909,834.565321921129,848.967147855654,842.6993949886609,905.9584007664979,913.511216940895,980.40673937143,1007.9503223098001,1016.67578215003,
Tajikistan,7.334305769513549,8.08240495800393,8.95530469346829,9.94038820974951,10.964248195354099,11.6988528244426,12.517772522153601,13.4941587788819,14.560197322413,15.1134848206645,16.0958613340085,17.2869550727244,18.583476703178903,19.958653979214198,21.295734214944,
Turkmenistan,24.0856359205512,25.1318787397629,25.1965129938014,26.0201438092149,27.3212569790358,30.8840481248487,34.2711311307888,38.0612782091756,43.6547109537667,46.3191560416847,50.5795017241182,58.0143582316118,64.4550188107777,71.02943764562261,78.3454574815441,
Timor-Leste,1.1968702378981,1.3927608703598302,1.30019716491088,1.27006014453215,1.2765180774704499,1.35616591704281,1.2786707217832198,1.42505053505133,1.62739910045137,1.8383582431024699,2.01056978812378,2.20215513195999,2.3420770122898,2.40665634167279,2.5752083913624,
Tonga,0.45111972809136,0.4673681072776,0.48333391134085796,0.493757197360075,0.497530438733198,0.505377523065104,0.499939654829208,0.477086847579912,0.488805286780283,0.49418006239680395,0.514766076365909,0.525159845772572,0.528032245634813,0.51390452153514,0.52492240560958,
Trinidad and Tobago,22.9929950296132,23.951278932172997,25.8521811900767,29.585504885196602,31.937574902922798,33.9208331804766,38.4007320972078,40.2264397284744,41.590237510398595,39.764529879132105,39.7273801528769,39.730065675256796,40.2729887830592,40.973462537149004,41.3082576605095,
Tunisia,73.56742057940359,76.3601750504752,77.3700869896028,81.0083470925442,86.0598605984815,89.0603683772986,93.73086800674541,100.019853414879,104.25847164727301,107.43152491462,111.20353169531698,109.07106574636,113.53624759303901,116.821845829516,119.97116820517098,
Turkey,822.8514754280659,775.969706039876,823.7992341188009,867.174449365631,948.3663247399979,1028.0444393669,1098.9125731787701,1150.2161793218502,1157.7942457103,1101.9205401879399,1202.82288508086,1308.343501046,1336.17799378749,1392.19737988786,1432.76800091148,
Tuvalu,0.0288617924202024,0.0293334251762044,0.0316467102311008,0.0305917555841986,0.030178099642766402,0.0290374489687241,0.0296585420943354,0.031542027051028,0.034060109365096895,0.032550275332427395,0.031661839032100604,0.0343383168465706,0.0343982228371069,0.034844776305545395,0.03553745201306879,
Tanzania,49.1990689824716,52.1499449395634,55.885734164555295,59.7341524183555,64.4103201050015,69.6747918790266,72.9220350205017,79.0944340737384,83.49730139893829,87.99141520153121,93.5866890555195,100.98425597862199,106.17587033321901,113.88748753328801,121.81990246659599,
Uganda,25.2844760240342,26.595137578678,28.9176073719315,30.7895188987215,32.8854332957358,34.967924772968594,38.7391260768351,41.9980263777326,45.655530298462004,48.9660334897145,51.4977453620935,56.479238119891406,58.9706840871158,60.899459842595704,63.831935155097604,
Ukraine,236.51070928141002,258.269694563763,271.699718609032,297.239492191414,333.20547074657503,342.202018403365,367.18276584643,396.19020716410296,405.302581872175,345.31779971551197,359.821147357375,378.531847053314,379.288910738748,379.288910738748,353.497233846882,
Upper middle income,13787.0581217951,14295.210992911301,15088.433238031199,15934.5802851153,17214.0792765703,18498.774128277102,20087.542171173198,21969.4336434481,23332.0975143302,24181.8971998202,26176.1202210086,27845.056143017,29368.170680270698,30919.6977858902,32398.8764239476,
Uruguay,42.7602480909754,41.116488580230694,37.9373587180211,38.2428621664545,40.1565963174643,43.152331451857805,44.9209631401066,47.859472816814694,51.2939378206379,53.4705930856858,57.6431225163077,60.6187371808227,62.633167495397906,65.8276852984219,68.13061077521411,
United States,12975.535505116,13102.174374501401,13336.195938663,13710.5130797786,14229.5578483528,14705.5673032394,15097.7097588253,15366.2331314649,15321.4218982606,14896.171302291401,15273.330534513,15517.926,15878.1101688655,16230.4943421148,16618.1110079932,
Uzbekistan,60.921945120056705,63.4806668200589,66.0198934908729,68.7927290165064,74.0897691491094,79.2760529932476,85.0632048596946,93.14420932335389,101.91767734771699,110.173009208602,119.53771499216198,129.459345335412,140.075011654142,151.28101258802,163.534774610637,
St. Vincent and the Grenadines,0.815262958092404,0.8291992322375361,0.881632084003578,0.949427723903543,0.988888623345358,1.01349224175932,1.09114203401189,1.07349794099558,1.14576547882433,1.12171514078477,1.0839681221989301,1.07937594483236,1.0942766948670402,1.1125512266983302,1.1191977560143198,
"Venezuela, RB",352.95199498106,364.93201903787394,332.61492635418,306.81964080566104,362.926541764777,400.3729895170471,439.89840803237,478.404754112089,503.654793696135,487.52624285302795,480.267994804158,500.326029131469,528.4741562655639,535.5720611405629,514.149178694941,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,
Vietnam,205.70010299185,218.438890912423,232.24602217453798,248.26882270140499,266.979380601316,287.12897583591604,307.164706021427,329.064027510377,347.694879875925,366.463093253073,390.001890710746,414.33918941743394,436.081087957563,459.724894293841,487.233244248599,
